race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-24,16:55,福岡,10R,10,official_all,★★★★☆,1-2-5 / 1-5-2 / 1-2-4 / 1-5-4 / 1-4-2 / 1-4-5,5.75,AI★★★★★,2-1-6 / 2-1-5 / 2-1-3 / 2-1-4 / 2-6-1 / 2-6-5,base土台◎ / 当地巧者 / 級別傾向強い,5.75,AI★★★★★,1-6-5 / 6-1-5 / 6-5-1 / 2-6-1 / 2-1-6 / 2-6-5,見送り寄り,"朝:base土台◎ / 当地巧者 / 級別傾向強い / base土台を強めに保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 波高6cm / 展示F:1,2注意 / 足:ST気配あり / 部品交換:1,2,4,6 / 足:6号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:0,5:0,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,2:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,4:ピストン,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差中で少し動かす / 隊形:6一撃注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.79"", ""6.82"", ""6.90"", ""6.79"", ""6.83"", ""6.83""]",1:1 / 2:3 / 3:6 / 4:1 / 5:4 / 6:4,晴,6.0,6.0,,,-0.2,1:-0.01 / 2:-0.03 / 3:-0.20 / 4:-0.00 / 5:0.06 / 6:0.25,1:A1 / A1 / A1 / A1 / 2:A1 / A1 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B2 / B1 / A2 / 5:B1 / A2 / B1 / B2 / 6:B1 / B1 / B1 / B1,1:大上卓人 / 2:杉山裕也 / 3:板倉敦史 / 4:孫崎百世 / 5:新田洋一 / 6:梅原祥平,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-モータ|-ST|-コース|-近況 / 4:-勝率|-当地|-モータ|-ST|-コース|-近況 / 5:-当地|-モータ|-ST|-コース|-近況 / 6:-当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-モータ|-ST|-コース|-近況 / 4:-勝率|-当地|-モータ|-ST|-コース|-近況 / 5:-当地|-モータ|-ST|-コース|-近況 / 6:-当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,5,,5.21,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,16:57,住之江,4R,4,official_all,★☆☆☆☆,1-3-6 / 1-6-3 / 1-3-4 / 1-6-4 / 1-4-3 / 1-4-6,4.84,AI★★★★★,3-6-5 / 3-6-4 / 3-6-1 / 3-6-2 / 3-5-6 / 3-5-4,base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意,4.93,AI★★★★★,1-2-5 / 2-1-5 / 1-2-6 / 4-2-1 / 3-6-2 / 3-6-5,買い,"公式低評価AI検証 / 朝:base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 攻めやや注意 / base土台をやや保持 / 直前:気象安定 / 風向西 / 展示F:5,6注意 / 部品交換:5 / 足:2号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:リング / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 2差し注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.91"", ""6.94"", ""6.94"", ""6.97"", ""6.93"", ""6.96""]",1:1 / 2:3 / 3:3 / 4:6 / 5:2 / 6:5,曇,4.0,2.0,,西,0.04,1:0.14 / 2:0.22 / 3:-0.05 / 4:-0.01 / 5:-0.02 / 6:-0.03,1:B1 / B1 / A2 / A2 / 2:B2 / B2 / B2 / B2 / 3:A1 / A2 / A2 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:小野寺智 / 2:出口舞有 / 3:高橋正男 / 4:泉 具巳 / 5:守屋大地 / 6:西村豪洋,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-ST|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-ST|-コース|-級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,1.83,base素材保留,base素材保留 / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
2026-04-24,17:01,桐生,5R,5,official_all,★★★★★,6-3-1 / 6-1-3 / 6-3-4 / 6-1-4 / 6-4-3 / 6-4-1,8.69,AI★★★★★,6-3-4 / 6-3-5 / 6-3-1 / 6-3-2 / 6-4-3 / 6-4-5,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め,8.82,AI★★★★★,1-4-6 / 4-2-6 / 2-4-6 / 1-4-2 / 6-4-3 / 6-3-4,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象荒れ気味 / 風向東 / 足:足差あり / 足:ST気配あり / 部品交換:3 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:3:リング / 直前差大で直前重視 / 隊形:4攻め注意",2026-04-24 23:48:26 JST,"[""6.68"", ""6.71"", ""6.86"", ""6.67"", ""6.82"", ""6.77""]",1:2 / 2:3 / 3:6 / 4:1 / 5:5 / 6:4,曇,5.0,4.0,,東,-0.1,1:-0.03 / 2:0.01 / 3:-0.38 / 4:0.52 / 5:-0.23 / 6:-0.02,1:A2 / B1 / B1 / B1 / 2:B1 / B1 / B1 / B1 / 3:A1 / A1 / A2 / A2 / 4:B1 / A2 / A2 / A2 / 5:B1 / B1 / B1 / B1 / 6:A1 / A1 / A1 / A1,1:都築正治 / 2:小森信雄 / 3:鶴本崇文 / 4:黄金井力 / 5:大場広孝 / 6:丸野一樹,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,6.28,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,17:08,若松,5R,5,official_all,★★★★★,2-1-4 / 2-4-1 / 2-1-3 / 2-4-3 / 2-3-1 / 2-3-4,6.64,AI★★★★★,2-4-1 / 2-4-3 / 2-4-5 / 2-4-6 / 2-1-4 / 2-1-3,base土台◎ / 当地巧者 / 級別傾向強い / 差しやや警戒,6.63,AI★★★★★,1-2-4 / 2-4-1 / 1-2-3 / 4-2-1 / 2-4-3 / 2-1-4,買い,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 差しやや警戒 / base土台を強めに保持 / 直前:気象荒れ気味 / 波高6cm / 安定板使用 / 部品交換:1,4,6 / 足:1号艇足色良さげ / 整備:安定板使用 / チルト:1:0,2:-0.5,3:-0.5,4:0,5:-0.5,6:0 / 部品交換:1:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,4:ピストン,リング,ピストンリング,シリンダ,キャリア,キャリアボデー,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク,プロペラ,ペラ,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 2差し注意",2026-04-24 23:48:26 JST,"[""6.98"", ""6.92"", ""7.00"", ""6.93"", ""7.01"", ""6.96""]",1:4 / 2:1 / 3:5 / 4:2 / 5:6 / 6:3,晴,6.0,6.0,,,-0.2,1:0.09 / 2:0.13 / 3:-0.05 / 4:0.06 / 5:-0.12 / 6:-0.07,1:A1 / A2 / B1 / A2 / 2:A1 / A1 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:A2 / A2 / A1 / A1 / 5:B1 / B2 / B1 / B1 / 6:B1 / B1 / B2 / B2,1:米丸乃絵 / 2:三浦永理 / 3:神里琴音 / 4:喜井つか / 5:渡邉真奈 / 6:冨名腰桃,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|-級別 / 6:+当地|-モータ|-コース|-近況|-級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|-級別 / 6:+当地|-モータ|-コース|-近況|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,4.86,base素材○,base素材○ / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,17:15,蒲郡,5R,5,official_all,★★★★☆,6-1-2 / 6-2-1 / 6-1-4 / 6-2-4 / 6-4-1 / 6-4-2,8.92,AI★★★★★,6-1-2 / 6-1-4 / 6-1-3 / 6-1-5 / 6-2-1 / 6-2-4,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め,9.03,AI★★★★★,1-2-4 / 4-1-2 / 1-2-3 / 3-1-4 / 6-1-4 / 6-1-2,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:気象安定 / 展示F:3注意 / 足:ST気配あり / 部品交換:5,6 / 足:1号艇足色良さげ / 整備:チルト:1:0,2:-0.5,3:0,4:0,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線 / 2差し注意",2026-04-24 23:48:26 JST,"[""6.65"", ""6.69"", ""6.71"", ""6.70"", ""6.75"", ""6.75""]",1:1 / 2:2 / 3:4 / 4:3 / 5:5 / 6:5,曇,3.0,1.0,,,0.05,1:0.48 / 2:0.01 / 3:-0.02 / 4:0.03 / 5:-0.21 / 6:-0.15,1:A1 / A2 / A1 / A2 / 2:A2 / A2 / A1 / A1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B2 / B2 / B2 / B2 / 6:A1 / A1 / A1 / A1,1:上村純一 / 2:石田章央 / 3:岩下巧斗 / 4:木下陽介 / 5:根岸真優 / 6:稲田浩二,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|-級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|-級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,6.38,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,17:22,住之江,5R,5,official_all,★☆☆☆☆,1-6-5 / 1-5-6 / 1-6-3 / 1-5-3 / 1-3-6 / 1-3-5,10.22,AI★★★★★,6-1-4 / 6-1-3 / 6-1-2 / 6-1-5 / 6-4-1 / 6-4-3,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 攻めやや注意,10.38,AI★★★★★,1-2-3 / 2-1-3 / 2-1-6 / 3-2-1 / 6-1-2 / 6-1-4,買い強め,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 風向西 / 足:足差ややあり / 展示F:4,5注意 / 足:ST気配あり / 部品交換:5,6 / 足:2号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:2差し注意 / 1逃げ本線 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.99"", ""6.92"", ""7.00"", ""7.06"", ""7.00"", ""6.95""]",1:3 / 2:1 / 3:4 / 4:6 / 5:4 / 6:2,曇,3.0,1.0,,西,0.05,1:0.07 / 2:0.44 / 3:-0.05 / 4:-0.29 / 5:-0.12 / 6:-0.09,1:A2 / A2 / A2 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / A2 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B2 / B2 / 6:A1 / A1 / A1 / A1,1:西舘 健 / 2:幸田智裕 / 3:久永祥平 / 4:坂東 満 / 5:西岡蒼志 / 6:藤岡俊介,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|-級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況|-級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,5.07,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,17:26,福岡,11R,11,official_all,★★★☆☆,2-1-3 / 2-3-1 / 2-1-4 / 2-3-4 / 2-4-1 / 2-4-3,6.71,AI★★★★★,3-1-2 / 3-1-6 / 3-1-5 / 3-1-4 / 3-2-1 / 3-2-6,base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒,6.71,AI★★★★★,1-2-4 / 4-2-5 / 4-2-1 / 2-4-5 / 3-1-4 / 3-1-2,様子見,"公式低評価AI検証 / 朝:base土台○ / 当地巧者 / 級別傾向強い / 中枠攻め候補 / 差しやや警戒 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 波高6cm / 部品交換:1,3,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:0,3:-0.5,4:0,5:0,6:-0.5 / 部品交換:1:ピストン,リング,ピストンリング,3:ピストン,6:ピストン,リング,ピストンリング,シリンダ,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:4攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.80"", ""6.81"", ""6.85"", ""6.80"", ""6.81"", ""6.90""]",1:1 / 2:3 / 3:5 / 4:1 / 5:3 / 6:6,晴,6.0,6.0,,,-0.2,1:-0.03 / 2:0.03 / 3:-0.02 / 4:0.34 / 5:0.04 / 6:-0.24,1:A1 / A1 / A2 / B1 / 2:A2 / A1 / A2 / A1 / 3:A1 / A1 / A1 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:A2 / A2 / A2 / B1,1:中野希一 / 2:安達裕樹 / 3:原田篤志 / 4:藤丸光一 / 5:池本輝明 / 6:鈴木智啓,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:-当地|-モータ|-ST|-コース / 6:-当地|-モータ|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:-当地|-モータ|-ST|-コース / 6:-当地|-モータ|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,5,,5.06,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 中枠攻め候補,2026-04-24 23:28:20 JST,,0
2026-04-24,17:29,桐生,6R,6,official_all,★★★★☆,1-3-2 / 1-2-3 / 1-3-5 / 1-2-5 / 1-5-3 / 1-5-2,1.97,AI★★★★☆,1-3-5 / 1-3-2 / 1-3-4 / 1-3-6 / 1-5-3 / 1-5-2,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,2.0,AI★★★☆☆,1-3-5 / 2-3-5 / 3-2-5 / 4-2-5 / 1-3-4 / 1-3-2,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 風向東 / 足:足差ややあり / 展示F:1,4注意 / 部品交換:5,6 / 足:2号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:0,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:2差し注意 / 3攻め注意",2026-04-24 23:48:26 JST,"[""6.72"", ""6.79"", ""6.71"", ""6.75"", ""6.70"", ""6.84""]",1:3 / 2:5 / 3:2 / 4:4 / 5:1 / 6:6,曇,5.0,4.0,,東,-0.1,1:-0.05 / 2:0.17 / 3:0.08 / 4:0.01 / 5:0.05 / 6:-0.31,1:A2 / A2 / A1 / A2 / 2:B1 / B1 / B1 / B1 / 3:B1 / A2 / B1 / A1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / A2 / B1 / 6:B1 / B2 / B2 / B2,1:向後龍一 / 2:岡部貴司 / 3:藤生雄人 / 4:土井歩夢 / 5:山崎昂介 / 6:石村日奈,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,0.06,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,17:37,若松,6R,6,official_all,★★★★★,6-2-4 / 6-4-2 / 6-2-5 / 6-4-5 / 6-5-2 / 6-5-4,6.83,AI★★★★★,6-4-2 / 6-4-5 / 6-4-1 / 6-4-3 / 6-2-4 / 6-2-5,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒,6.83,AI★★★★★,1-4-6 / 4-5-6 / 4-6-5 / 2-4-6 / 6-4-5 / 6-4-2,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象荒れ気味 / 波高6cm / 足:足差ややあり / 足:ST気配あり / 安定板使用 / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:安定板使用 / チルト:1:0,2:-0.5,3:0,4:0,5:0,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:4攻め注意",2026-04-24 23:48:26 JST,"[""7.01"", ""7.08"", ""7.09"", ""7.04"", ""6.97"", ""6.97""]",1:3 / 2:5 / 3:6 / 4:4 / 5:1 / 6:1,晴,6.0,6.0,,,-0.2,1:-0.09 / 2:-0.13 / 3:-0.21 / 4:0.25 / 5:-0.01 / 6:0.09,1:B1 / B1 / B1 / B1 / 2:A2 / A1 / A1 / B1 / 3:B1 / B2 / B1 / B1 / 4:A2 / A1 / A2 / A2 / 5:B1 / B1 / B1 / B1 / 6:A1 / A1 / A2 / A1,1:中里優子 / 2:土屋千明 / 3:田村美和 / 4:今井裕梨 / 5:間庭菜摘 / 6:小野生奈,1:-勝率|+当地|-モータ / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|-級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:-モータ|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|-級別 / 4:-勝率|+当地|-モータ|-近況|+級別 / 5:-モータ|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,4.94,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,17:44,蒲郡,6R,6,official_all,★★★★☆,6-4-1 / 6-1-4 / 6-4-5 / 6-1-5 / 6-5-4 / 6-5-1,9.44,AI★★★★★,6-4-1 / 6-4-5 / 6-4-2 / 6-4-3 / 6-1-4 / 6-1-5,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め,9.54,AI★★★★★,1-2-4 / 4-2-1 / 4-2-5 / 2-1-4 / 6-4-5 / 6-4-1,見送り寄り,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:気象安定 / 風向西 / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:4攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.71"", ""6.70"", ""6.69"", ""6.73"", ""6.72"", ""6.77""]",1:3 / 2:2 / 3:1 / 4:5 / 5:4 / 6:6,曇,2.0,1.0,,西,0.09,1:0.12 / 2:0.04 / 3:-0.04 / 4:0.23 / 5:-0.02 / 6:-0.06,1:A2 / B1 / B1 / A2 / 2:B1 / B1 / B2 / B2 / 3:B2 / B1 / B1 / B1 / 4:A1 / A2 / A2 / B1 / 5:B1 / B1 / B1 / B1 / 6:A1 / A1 / A1 / A1,1:平川香織 / 2:佐藤世那 / 3:眞崎武蔵 / 4:西野雄貴 / 5:天野 誠 / 6:前田将太,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-ST|-コース|-近況 / 4:-勝率|-モータ|-コース|-近況|+級別 / 5:-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース|-級別 / 3:-勝率|+当地|-モータ|-ST|-コース|-近況 / 4:-勝率|-モータ|-コース|-近況|+級別 / 5:-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,5.63,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
